1.127096340060234070e-01,1.274269670248031616e-01,7.678277045488357544e-02,3.467530384659767151e-02,1.115595772862434387e-01,1.107409298419952393e-01,1.407334506511688232e-01,-7.438924163579940796e-02,-1.594041287899017334e-01,3.224319219589233398e-02,8.584605157375335693e-02,3.896154230460524559e-03,-1.036048904061317444e-01,-2.395061030983924866e-02,-2.407398074865341187e-01,1.877068281173706055e-01,1.627644151449203491e-02,-2.945585874840617180e-03,1.339837908744812012e-01,3.358476608991622925e-02,4.721814766526222229e-02,-8.859406411647796631e-02,6.781537830829620361e-02,6.854780763387680054e-02,-8.857557922601699829e-02,-3.322138264775276184e-02,-4.380438849329948425e-02,1.134464964270591736e-01,2.737590298056602478e-02,1.683434844017028809e-01,7.389456778764724731e-02,-3.958884626626968384e-02,6.287099421024322510e-02,7.987508922815322876e-02,1.893405318260192871e-01,1.303573250770568848e-01,7.388779520988464355e-02,7.837549597024917603e-02,2.749355137348175049e-02,1.772297024726867676e-01,-5.142408888787031174e-03,1.223886832594871521e-01,1.174512878060340881e-01,5.169158428907394409e-02,-3.872866556048393250e-02,1.265953630208969116e-01,6.537550687789916992e-02,-4.547738656401634216e-02,1.157538294792175293e-01,-1.337720453739166260e-01
2.247249931097030640e-01,-1.356161236763000488e-01,-2.666861284524202347e-03,-2.733396179974079132e-02,-9.486432373523712158e-02,-1.473143398761749268e-01,1.154195666313171387e-01,-7.130055222660303116e-03,2.071185708045959473e-01,-1.006991043686866760e-01,-1.380006037652492523e-02,1.507137119770050049e-01,9.111760184168815613e-03,3.847380727529525757e-02,1.158605702221393585e-02,8.391340076923370361e-02,1.974999206140637398e-03,-1.095378026366233826e-01,-1.682189553976058960e-01,-1.116175949573516846e-01,2.359540015459060669e-02,-1.346226632595062256e-01,-4.974566772580146790e-02,-6.789989769458770752e-02,-7.161252945661544800e-02,1.552207581698894501e-02,1.169781014323234558e-01,-1.858703941106796265e-01,1.011388525366783142e-01,-1.040258929133415222e-01,-1.254298817366361618e-02,6.813992559909820557e-02,2.336510457098484039e-03,8.320081979036331177e-02,5.077853798866271973e-02,-1.133151799440383911e-01,-1.326997429132461548e-01,1.192474961280822754e-01,-4.857767373323440552e-02,-6.973049044609069824e-02,-4.290772229433059692e-02,-1.547856479883193970e-01,1.540003111585974693e-03,1.217464432120323181e-01,-1.285910755395889282e-01,-8.175693452358245850e-02,-7.334418594837188721e-02,4.639468342065811157e-02,-5.178011953830718994e-02,2.422184310853481293e-02
-8.027506619691848755e-02,2.928871661424636841e-02,-1.456481069326400757e-01,1.161470785737037659e-01,-6.106808781623840332e-02,-1.406159531325101852e-02,1.616039276123046875e-01,-9.670565277338027954e-02,-1.274418551474809647e-02,6.787683349102735519e-03,6.110664084553718567e-02,-1.261853799223899841e-02,-9.069943428039550781e-02,-9.640012867748737335e-03,-1.232101693749427795e-01,-1.233891323208808899e-01,-1.522399298846721649e-02,6.958462297916412354e-02,1.981936022639274597e-02,-8.905654400587081909e-02,2.529438957571983337e-02,1.021078452467918396e-01,-1.056913509964942932e-01,5.506023019552230835e-02,1.125289499759674072e-01,3.369785249233245850e-01,9.208127111196517944e-02,-2.963351085782051086e-02,-1.200258806347846985e-01,7.086987048387527466e-02,1.009937822818756104e-01,-1.205703616142272949e-01,1.303474418818950653e-02,8.946097642183303833e-02,-7.134780287742614746e-02,8.827929943799972534e-02,1.321563124656677246e-01,-4.984866827726364136e-04,1.510184556245803833e-01,1.230981126427650452e-01,6.272897124290466309e-02,2.656068652868270874e-02,-1.590488664805889130e-02,1.213310435414314270e-01,-1.297655403614044189e-01,-9.751393646001815796e-02,1.083823889493942261e-01,7.892620563507080078e-02,5.407100915908813477e-02,-8.505548536777496338e-02
-2.647439949214458466e-02,-5.230696871876716614e-02,-7.144282013177871704e-02,2.475779736414551735e-03,-5.761208385229110718e-02,4.205251857638359070e-02,-4.656770825386047363e-02,-8.446581661701202393e-02,6.081848219037055969e-02,-9.639651514589786530e-03,-5.709674581885337830e-02,-8.023920655250549316e-02,-4.690865799784660339e-02,1.711302399635314941e-01,1.000351905822753906e-01,-6.042940169572830200e-02,-9.829980134963989258e-02,7.049798220396041870e-02,7.412574440240859985e-02,-5.749011784791946411e-02,-1.048800721764564514e-01,-6.649222224950790405e-02,3.303688392043113708e-02,1.310456246137619019e-01,1.175865456461906433e-01,-9.911064803600311279e-02,2.386815287172794342e-02,-1.012817397713661194e-01,2.064127177000045776e-01,-2.973855100572109222e-02,6.273932009935379028e-02,-5.584210529923439026e-02,-7.738593965768814087e-03,-1.208919566124677658e-02,-8.874761313199996948e-02,-1.542964428663253784e-01,-1.813273429870605469e-01,5.717584490776062012e-02,-8.092429488897323608e-02,1.909758895635604858e-02,9.254656732082366943e-03,-1.017218381166458130e-01,-4.897874966263771057e-02,1.116570830345153809e-02,7.432146370410919189e-02,-1.760292798280715942e-01,-6.090345233678817749e-02,1.024840325117111206e-01,4.521511122584342957e-02,1.150220856070518494e-01
3.132483735680580139e-02,-2.237510867416858673e-02,-9.494647383689880371e-03,-7.509990781545639038e-02,9.339928627014160156e-02,-3.845515102148056030e-02,-1.444288492202758789e-01,5.971037782728672028e-03,4.459666833281517029e-02,1.742959022521972656e-01,9.506269544363021851e-02,6.142116338014602661e-02,1.019194908440113068e-02,-4.962658509612083435e-03,-1.028736308217048645e-01,-7.507290691137313843e-02,-2.877711504697799683e-02,-6.313700973987579346e-02,-2.517085522413253784e-02,-5.134483799338340759e-02,-9.660341776907444000e-03,1.471900939941406250e-01,1.697231680154800415e-01,1.541079878807067871e-01,-6.362450774759054184e-03,6.677849590778350830e-02,1.275168955326080322e-01,-2.260126546025276184e-02,6.826878990978002548e-03,-1.248616650700569153e-01,7.587843388319015503e-02,-7.431114464998245239e-02,-3.149126470088958740e-02,2.182950228452682495e-01,1.046300232410430908e-01,5.038700997829437256e-02,1.365067362785339355e-01,4.117824137210845947e-02,7.499641925096511841e-02,-6.830954551696777344e-02,3.356798365712165833e-02,-4.556240513920783997e-02,1.511456221342086792e-01,-1.828332692384719849e-01,1.023468002676963806e-01,-3.055178094655275345e-03,1.162379086017608643e-01,1.851616650819778442e-01,6.533719599246978760e-03,-1.573605537414550781e-01
3.370578289031982422e-01,-7.986059784889221191e-02,7.244644314050674438e-02,4.613708704710006714e-02,-1.012445613741874695e-01,-1.469668596982955933e-01,3.862043842673301697e-02,-1.122573241591453552e-01,2.345759421586990356e-02,-1.907816827297210693e-01,-1.879160553216934204e-01,6.960625201463699341e-02,-2.750913612544536591e-02,-8.501353114843368530e-02,-3.502019494771957397e-02,-7.348829507827758789e-02,2.744798362255096436e-02,8.609978109598159790e-02,1.268993467092514038e-01,-9.323428571224212646e-02,-4.236103966832160950e-02,-1.521023083478212357e-02,-1.118241474032402039e-01,9.442466497421264648e-02,-7.359376549720764160e-02,9.674322605133056641e-02,3.383545577526092529e-02,6.924539804458618164e-02,-9.167271852493286133e-02,-1.309259980916976929e-01,-7.190547883510589600e-02,-1.313569098711013794e-01,-1.297111511230468750e-01,-7.012627273797988892e-02,-1.862840205430984497e-01,-9.963486343622207642e-03,-1.418025493621826172e-01,-1.692793518304824829e-01,-4.748840630054473877e-02,-7.113239169120788574e-02,-1.265545934438705444e-01,3.768271952867507935e-02,-1.061020419001579285e-02,-1.411057114601135254e-01,-5.610148608684539795e-02,-2.487920224666595459e-01,-4.727165028452873230e-02,-3.108120709657669067e-02,-1.709214448928833008e-01,4.632948338985443115e-02
-1.442432105541229248e-01,3.376952931284904480e-02,1.149940490722656250e-01,-2.745656669139862061e-02,1.927397213876247406e-02,7.518171519041061401e-02,1.996215991675853729e-02,-2.737156674265861511e-02,-6.507445871829986572e-02,3.201077505946159363e-02,6.742785684764385223e-03,-2.208581281593069434e-04,1.284353137016296387e-01,-2.783509194850921631e-01,-1.061222180724143982e-01,-6.731780618429183960e-02,1.614459007978439331e-01,2.777857333421707153e-02,2.423516102135181427e-02,5.185785889625549316e-02,2.414144948124885559e-02,-4.624020680785179138e-02,-9.051994234323501587e-02,2.064879834651947021e-01,1.322046667337417603e-01,-2.205736748874187469e-02,-5.066487193107604980e-02,1.698739081621170044e-01,-1.117731854319572449e-01,8.960174769163131714e-02,-4.651422426104545593e-02,-1.266350001096725464e-01,8.824485540390014648e-02,1.531502008438110352e-01,4.970545321702957153e-02,1.525423228740692139e-01,1.970454677939414978e-02,1.921527981758117676e-01,9.736923873424530029e-02,-7.662363350391387939e-02,-2.224366180598735809e-02,-2.982096001505851746e-02,-5.977192893624305725e-02,1.761866509914398193e-01,4.165119305253028870e-02,1.358738392591476440e-01,6.736522912979125977e-02,-6.609041243791580200e-02,1.832067966461181641e-02,1.933725364506244659e-02
5.408714339137077332e-02,-1.142620202153921127e-02,-2.171662822365760803e-02,5.400689691305160522e-02,-1.489738076925277710e-01,3.330632746219635010e-01,3.549291789531707764e-01,2.532450556755065918e-01,-2.439291924238204956e-01,4.552414175122976303e-03,4.565351903438568115e-01,2.519335411489009857e-02,-1.751487702131271362e-01,-7.673534005880355835e-02,-5.855822935700416565e-02,-2.570002079010009766e-01,-3.632339462637901306e-02,-8.352451026439666748e-02,-7.035517692565917969e-02,-1.266042441129684448e-01,1.731858998537063599e-01,-8.181998133659362793e-02,1.454250067472457886e-01,1.223368942737579346e-01,2.439300715923309326e-02,6.335108727216720581e-02,-1.608338393270969391e-02,-3.308910131454467773e-02,-1.203437596559524536e-01,-8.685410022735595703e-02,-6.247971579432487488e-02,-1.491534560918807983e-01,-1.825042814016342163e-01,-6.776207126677036285e-03,2.236972153186798096e-01,2.179311066865921021e-01,2.449356168508529663e-01,2.332016676664352417e-01,-5.584409832954406738e-02,2.086061835289001465e-01,5.281925573945045471e-02,-3.453797847032546997e-02,1.845183409750461578e-02,5.659910663962364197e-02,5.150694865733385086e-03,1.781361252069473267e-01,2.598150968551635742e-01,3.575717285275459290e-02,6.183749437332153320e-01,7.188507914543151855e-02
-2.540234029293060303e-01,4.173810034990310669e-02,-1.106945052742958069e-02,-9.337095916271209717e-02,8.368019759654998779e-02,3.179559484124183655e-03,1.511165797710418701e-01,-4.774601384997367859e-02,6.236669421195983887e-02,2.421202808618545532e-01,-1.947888173162937164e-02,-9.280883707106113434e-03,6.701949238777160645e-02,-2.193977683782577515e-01,5.670768022537231445e-02,3.244983404874801636e-02,-5.414060503244400024e-02,-5.770184099674224854e-02,2.385032325983047485e-01,-4.885041713714599609e-02,-1.551773119717836380e-02,-3.377028927206993103e-02,3.616589528974145651e-04,1.549746096134185791e-01,-9.909555315971374512e-02,7.711367309093475342e-02,-1.076951697468757629e-01,5.407847091555595398e-02,1.736910343170166016e-01,-1.572165638208389282e-01,6.933024525642395020e-02,-5.694447457790374756e-02,1.822110963985323906e-03,-2.164462953805923462e-02,-6.764695793390274048e-02,8.321330696344375610e-02,9.020569920539855957e-02,-6.622471660375595093e-02,5.053075402975082397e-02,3.268216177821159363e-02,-1.039695069193840027e-01,1.226497516036033630e-01,6.619140505790710449e-02,1.947224736213684082e-01,1.876742690801620483e-01,1.362078487873077393e-01,4.780980199575424194e-02,-6.335139274597167969e-02,8.052668534219264984e-03,-6.334520876407623291e-02
4.007219374179840088e-01,-9.159950166940689087e-02,2.535371780395507812e-01,1.310468018054962158e-01,9.376818686723709106e-02,-7.308273017406463623e-02,-1.332800984382629395e-01,-5.015507340431213379e-02,-3.012104518711566925e-02,1.258285045623779297e-01,-1.526106297969818115e-01,3.095982782542705536e-02,2.342908456921577454e-02,1.258306354284286499e-01,6.265904754400253296e-02,1.192872300744056702e-01,1.098886281251907349e-01,7.351853698492050171e-02,-4.440310224890708923e-02,1.120352372527122498e-01,1.109212487936019897e-01,9.590420871973037720e-02,-4.060236737132072449e-02,8.535061776638031006e-02,1.284663975238800049e-01,-1.672006696462631226e-01,4.888734593987464905e-02,3.507072329521179199e-01,8.249585516750812531e-03,3.076242804527282715e-01,-1.235327031463384628e-02,-4.492630437016487122e-02,1.360239535570144653e-01,-1.057362370193004608e-02,-2.761546969413757324e-01,-4.164114966988563538e-02,9.424920380115509033e-02,-6.279662996530532837e-02,6.643334031105041504e-02,-1.425414979457855225e-01,1.074032858014106750e-01,1.960763484239578247e-01,-6.256940308958292007e-03,2.358450181782245636e-02,-2.764642983675003052e-02,9.487778879702091217e-03,-1.242835149168968201e-01,-1.555430740118026733e-01,-4.773114919662475586e-01,-1.611654013395309448e-01
