1.782436370849609375e-01,6.901035457849502563e-02,1.255582869052886963e-01
1.955365762114524841e-02,-3.263214975595474243e-02,1.135194450616836548e-01
-1.599936047568917274e-03,-2.158038318157196045e-02,-3.646416962146759033e-02
2.736520469188690186e-01,-1.260668784379959106e-01,1.182398423552513123e-01
1.392930978909134865e-03,1.789032667875289917e-01,-5.485113337635993958e-02
-3.688659891486167908e-02,1.487651765346527100e-01,2.312489002943038940e-01
3.266356361564248800e-04,4.578380286693572998e-02,2.244664877653121948e-01
1.462922096252441406e-01,2.689673937857151031e-02,4.882338643074035645e-02
2.294027954339981079e-01,5.663972720503807068e-02,1.094417497515678406e-01
1.978582441806793213e-01,4.962292686104774475e-02,1.583398282527923584e-01
-5.424962192773818970e-02,9.017419070005416870e-02,2.242513447999954224e-01
-8.630223572254180908e-02,-7.761473208665847778e-02,9.791769087314605713e-02
-1.567695438861846924e-01,-1.540696322917938232e-01,2.468721568584442139e-01
2.251381427049636841e-01,8.185134828090667725e-02,7.953632622957229614e-03
-1.665715575218200684e-01,2.589212656021118164e-01,3.514371216297149658e-01
2.580238282680511475e-01,1.463383734226226807e-01,2.091202884912490845e-01
1.749090254306793213e-01,1.037971749901771545e-01,2.375095784664154053e-01
2.740663848817348480e-02,-1.122685298323631287e-01,1.610281318426132202e-01
9.413190931081771851e-02,-1.216793805360794067e-01,-6.063730642199516296e-02
1.006275489926338196e-01,-1.664820462465286255e-01,1.202586442232131958e-01
-3.320156931877136230e-01,1.101227030158042908e-01,-1.536538600921630859e-01
1.207127347588539124e-01,9.852119535207748413e-02,1.124617308378219604e-01
2.674427926540374756e-01,-3.695835545659065247e-02,-3.074445389211177826e-02
1.185048520565032959e-01,-5.711476132273674011e-02,-2.542615830898284912e-01
-4.095103591680526733e-02,-1.683632284402847290e-01,-2.879649028182029724e-02
5.380981136113405228e-03,1.951463147997856140e-02,-1.985179632902145386e-01
-6.515984982252120972e-02,-8.915210515260696411e-02,-3.557827770709991455e-01
6.087685003876686096e-02,-1.743678301572799683e-01,2.234899103641510010e-01
2.402839623391628265e-02,1.558220833539962769e-01,-1.099891886115074158e-01
1.155112907290458679e-01,-3.002828657627105713e-01,-1.003200337290763855e-01
